index,player,total_passes,total_completed,total_uncompleted,total_percentage%,f3_passes,f3_completed,f3_uncompleted,f3_percentage%,short_passes,short_completed,short_uncompleted,short_percentage%,long_passes,long_completed,long_uncompleted,long_percentage%,average_pass_length,crosses,crosses_completed,crosses_uncompleted,crosses_percentage%,total_shot_assists,total_goal_assists,dribbles,dribbles_completed,dribbles_f3,dribbles_f3_completed,fouls_won,team,MP,competition
141,Granit Xhaka,2219,1895.0,324,85.3988283010365,359,243,116,67.68802228412257,1403,1312,91,93.51389878831077,232,139,93,59.91379310344828,19.903410596566236,4,0,4,0.0,17,0,38,25,6,5,56,Borussia Mönchengladbach,28,Germany - 1. Bundesliga
142,Gustavo Adrián Ramos Vásquez,258,179.0,79,69.37984496124031,29,16,13,55.172413793103445,144,119,25,82.63888888888889,13,10,3,76.92307692307693,14.110546784963722,5,2,3,40.0,7,3,23,16,20,15,20,Borussia Dortmund,27,Germany - 1. Bundesliga
143,György Garics,627,392.0,235,62.51993620414673,125,51,74,40.8,159,143,16,89.937106918239,127,41,86,32.28346456692913,21.28165533646966,12,5,7,41.66666666666667,3,0,6,5,3,2,7,Darmstadt 98,21,Germany - 1. Bundesliga
144,Hakan Çalhanoğlu,1457,997.0,460,68.42827728208648,202,116,86,57.42574257425742,749,670,79,89.45260347129505,333,124,209,37.23723723723724,19.931473569850493,86,29,57,33.72093023255814,74,5,54,31,31,19,34,Bayer Leverkusen,31,Germany - 1. Bundesliga
145,Halil Altıntop,378,298.0,80,78.83597883597884,45,22,23,48.888888888888886,265,230,35,86.79245283018868,25,12,13,48.0,16.30560752745238,3,0,3,0.0,13,2,19,11,8,3,18,Augsburg,19,Germany - 1. Bundesliga
146,Haris Seferović,900,576.0,324,64.0,97,34,63,35.051546391752574,455,372,83,81.75824175824175,57,23,34,40.35087719298245,15.526143920472,43,14,29,32.55813953488372,20,4,27,15,14,7,32,Eintracht Frankfurt,29,Germany - 1. Bundesliga
147,Henrikh Mkhitaryan,1487,1059.0,428,71.21721587088096,127,62,65,48.818897637795274,971,803,168,82.6982492276004,150,63,87,42.0,16.284688149494446,80,23,57,28.749999999999996,63,13,136,74,69,37,70,Borussia Dortmund,31,Germany - 1. Bundesliga
148,Heung-Min Son,18,14.0,4,77.77777777777779,2,1,1,50.0,15,12,3,80.0,1,1,0,100.0,13.6632514644,1,0,1,0.0,0,0,3,1,1,1,0,Bayer Leverkusen,1,Germany - 1. Bundesliga
149,Hiroki Sakai,1300,935.0,365,71.92307692307692,152,76,76,50.0,576,498,78,86.45833333333334,129,41,88,31.782945736434108,17.45991088773231,40,9,31,22.5,11,0,19,11,8,3,22,Hannover 96,26,Germany - 1. Bundesliga
150,Hiroshi Kiyotake,996,719.0,277,72.18875502008032,148,102,46,68.91891891891892,586,516,70,88.05460750853243,159,58,101,36.477987421383645,17.55156938400072,48,11,37,22.916666666666664,50,6,59,43,27,17,39,Hannover 96,21,Germany - 1. Bundesliga
151,Holger Badstuber,395,357.0,38,90.37974683544304,22,15,7,68.18181818181817,260,257,3,98.84615384615385,31,15,16,48.38709677419355,19.854613187258128,1,0,1,0.0,1,0,0,0,0,0,2,Bayern Munich,7,Germany - 1. Bundesliga
152,Hotaru Yamaguchi,167,139.0,28,83.23353293413174,14,8,6,57.14285714285714,116,108,8,93.10344827586206,7,3,4,42.857142857142854,15.17795963946625,1,0,1,0.0,1,0,1,0,0,0,1,Hannover 96,6,Germany - 1. Bundesliga
153,Hugo Miguel Pereira de Almeida,210,113.0,97,53.80952380952381,27,10,17,37.03703703703704,57,45,12,78.94736842105263,21,6,15,28.57142857142857,15.681252732500571,11,4,7,36.36363636363637,6,0,4,3,3,3,6,Hannover 96,7,Germany - 1. Bundesliga
154,Håvard Nordtveit,1768,1471.0,297,83.20135746606336,240,117,123,48.75,1030,979,51,95.04854368932038,204,74,130,36.27450980392157,22.201319869922035,5,3,2,60.0,7,1,9,6,4,3,23,Borussia Mönchengladbach,31,Germany - 1. Bundesliga
155,Ibrahima Traoré,775,569.0,206,73.41935483870968,61,37,24,60.65573770491803,497,409,88,82.29376257545272,107,47,60,43.925233644859816,17.969293008544412,47,16,31,34.04255319148936,34,1,94,60,42,25,43,Borussia Mönchengladbach,24,Germany - 1. Bundesliga
156,Ismail Azzaoui,9,7.0,2,77.77777777777779,1,1,0,100.0,8,7,1,87.5,0,0,0,0.0,12.5489905484,2,0,2,0.0,0,0,1,1,1,1,0,Wolfsburg,2,Germany - 1. Bundesliga
157,Ivan Perišić,84,59.0,25,70.23809523809523,9,7,2,77.77777777777779,53,44,9,83.01886792452831,9,3,6,33.33333333333333,16.644130279654284,9,1,8,11.11111111111111,2,0,2,1,0,0,1,Wolfsburg,2,Germany - 1. Bundesliga
158,Iver Tobias Rørvik Fossum,323,235.0,88,72.75541795665634,36,21,15,58.333333333333336,208,180,28,86.53846153846155,15,7,8,46.666666666666664,14.143261665270094,7,2,5,28.57142857142857,10,0,13,7,5,2,9,Hannover 96,9,Germany - 1. Bundesliga
159,Ivica Olić,54,32.0,22,59.25925925925925,1,0,1,0.0,25,16,9,64.0,4,0,4,0.0,12.423328141186666,5,0,5,0.0,1,0,1,1,1,1,0,Hamburger SV,9,Germany - 1. Bundesliga
160,Ivo Iličević,839,602.0,237,71.75208581644816,102,62,40,60.78431372549019,513,427,86,83.23586744639377,68,26,42,38.23529411764706,15.761189619978737,44,8,36,18.181818181818183,26,2,69,44,29,19,47,Hamburger SV,31,Germany - 1. Bundesliga
161,Ja-Cheol Koo,843,666.0,177,79.00355871886121,94,58,36,61.702127659574465,533,486,47,91.18198874296435,60,25,35,41.66666666666667,15.401952291846234,16,7,9,43.75,26,1,41,28,14,9,51,Augsburg,29,Germany - 1. Bundesliga
162,Jairo Samperio Bustara,658,437.0,221,66.41337386018236,75,41,34,54.666666666666664,399,309,90,77.44360902255639,37,15,22,40.54054054054054,14.72135424980553,25,6,19,24.0,23,4,106,44,64,26,56,FSV Mainz 05,31,Germany - 1. Bundesliga
163,Jan Kliment,45,34.0,11,75.55555555555556,5,2,3,40.0,29,25,4,86.20689655172413,2,0,2,0.0,13.5875771428,3,2,1,66.66666666666666,3,0,5,2,4,1,1,VfB Stuttgart,8,Germany - 1. Bundesliga
164,Jan Morávek,177,136.0,41,76.8361581920904,15,8,7,53.333333333333336,114,99,15,86.8421052631579,6,2,4,33.33333333333333,13.809961623315255,1,0,1,0.0,5,0,5,2,4,2,2,Augsburg,11,Germany - 1. Bundesliga
165,Jan Rosenthal,375,221.0,154,58.93333333333334,59,16,43,27.11864406779661,167,134,33,80.23952095808383,26,8,18,30.76923076923077,15.085475335029118,10,4,6,40.0,8,1,22,13,11,7,19,Darmstadt 98,23,Germany - 1. Bundesliga
166,Jan-Ingwer Callsen-Bracker,346,291.0,55,84.10404624277457,37,17,20,45.94594594594595,177,174,3,98.30508474576271,53,22,31,41.509433962264154,24.846472781977106,0,0,0,0.0,1,0,0,0,0,0,4,Augsburg,10,Germany - 1. Bundesliga
167,Janek Sternberg,201,134.0,67,66.66666666666666,24,9,15,37.5,84,75,9,89.28571428571429,26,9,17,34.61538461538461,18.949540491693135,12,4,8,33.33333333333333,2,0,7,6,2,2,9,Werder Bremen,9,Germany - 1. Bundesliga
168,Jannik Vestergaard,1292,974.0,318,75.38699690402477,229,100,129,43.66812227074236,619,582,37,94.02261712439419,228,88,140,38.59649122807017,24.180765638573313,2,0,2,0.0,4,0,15,11,1,1,30,Werder Bremen,33,Germany - 1. Bundesliga
169,Jaroslav Drobný,314,158.0,156,50.318471337579616,70,13,57,18.571428571428573,62,62,0,100.0,224,71,153,31.69642857142857,49.5829791693149,0,0,0,0.0,0,1,2,2,0,0,1,Hamburger SV,10,Germany - 1. Bundesliga
170,Javier Hernández Balcázar,549,407.0,142,74.13479052823315,38,24,14,63.1578947368421,334,277,57,82.93413173652695,28,10,18,35.714285714285715,13.565221187395409,23,7,16,30.434782608695656,24,2,45,22,22,10,60,Bayer Leverkusen,28,Germany - 1. Bundesliga
171,Javier Martínez Aginaga,907,811.0,96,89.41565600882029,77,56,21,72.72727272727273,629,620,9,98.5691573926868,49,25,24,51.02040816326531,18.883772507554134,4,2,2,50.0,5,1,2,0,0,0,15,Bayern Munich,16,Germany - 1. Bundesliga
172,Jean-Eric Maxim Choupo-Moting,732,529.0,203,72.26775956284153,66,30,36,45.45454545454545,433,374,59,86.37413394919169,46,28,18,60.86956521739131,14.794269471849836,39,21,18,53.84615384615385,31,2,123,79,57,33,48,Schalke 04,28,Germany - 1. Bundesliga
173,Jeffrey Gouweleeuw,511,403.0,108,78.86497064579257,95,44,51,46.31578947368421,264,248,16,93.93939393939394,104,40,64,38.46153846153847,25.449020214553972,1,0,1,0.0,3,0,3,2,1,0,6,Augsburg,11,Germany - 1. Bundesliga
174,Jens Grahl,25,20.0,5,80.0,1,0,1,0.0,17,17,0,100.0,7,2,5,28.57142857142857,28.676097417311997,0,0,0,0.0,0,0,0,0,0,0,0,Hoffenheim,1,Germany - 1. Bundesliga
175,Jens Hegeler,215,180.0,35,83.72093023255815,27,18,9,66.66666666666666,144,134,10,93.05555555555556,5,1,4,20.0,14.63603124478772,0,0,0,0.0,1,0,5,5,1,1,8,Hertha Berlin,15,Germany - 1. Bundesliga
176,Jeong-Ho Hong,919,776.0,143,84.43960826985855,95,57,38,60.0,478,458,20,95.81589958158996,124,64,60,51.61290322580645,24.807868270039783,2,1,1,50.0,3,0,2,2,0,0,14,Augsburg,23,Germany - 1. Bundesliga
177,Jeremy Toljan,703,517.0,186,73.54196301564723,81,49,32,60.49382716049383,324,275,49,84.87654320987654,56,21,35,37.5,17.42636868010515,14,1,13,7.142857142857142,5,0,23,14,17,10,23,Hoffenheim,18,Germany - 1. Bundesliga
178,Jhon Andrés Córdoba Copete,266,201.0,65,75.56390977443608,18,11,7,61.111111111111114,171,144,27,84.21052631578947,2,0,2,0.0,12.817145365999849,5,0,5,0.0,7,2,25,15,12,5,68,FSV Mainz 05,22,Germany - 1. Bundesliga
179,Jiloan Hamad,126,84.0,42,66.66666666666666,17,7,10,41.17647058823529,80,66,14,82.5,7,2,5,28.57142857142857,17.7151617248,2,0,2,0.0,2,0,6,2,2,0,5,Hoffenheim,7,Germany - 1. Bundesliga
180,Jin-Su Kim,662,480.0,182,72.50755287009063,83,47,36,56.62650602409639,288,256,32,88.88888888888889,95,34,61,35.78947368421053,19.237084002804835,9,5,4,55.55555555555556,4,0,15,5,6,2,20,Hoffenheim,15,Germany - 1. Bundesliga
181,Joel Gerezgiher,31,15.0,16,48.38709677419355,9,4,5,44.44444444444444,17,11,6,64.70588235294117,3,1,2,33.33333333333333,17.48576618860645,0,0,0,0.0,1,0,3,2,1,0,2,Eintracht Frankfurt,3,Germany - 1. Bundesliga
182,Joelinton Cassio Apolinário de Lira,3,2.0,1,66.66666666666666,0,0,0,0.0,1,1,0,100.0,0,0,0,0.0,14.8769140104,0,0,0,0.0,0,0,0,0,0,0,0,Hoffenheim,1,Germany - 1. Bundesliga
183,Johan Danon Djourou-Gbadjere,1123,933.0,190,83.08103294746215,112,50,62,44.642857142857146,570,552,18,96.84210526315789,186,86,100,46.236559139784944,24.32788465478233,3,1,2,33.33333333333333,1,0,2,1,0,0,12,Hamburger SV,26,Germany - 1. Bundesliga
184,Johannes Flum,80,54.0,26,67.5,14,3,11,21.428571428571427,38,31,7,81.57894736842105,11,6,5,54.54545454545454,18.213781629006,3,2,1,66.66666666666666,0,1,0,0,0,0,6,Eintracht Frankfurt,5,Germany - 1. Bundesliga
185,Johannes Geis,1701,1307.0,394,76.83715461493239,315,174,141,55.23809523809524,792,762,30,96.21212121212122,481,219,262,45.53014553014553,24.862833304231533,42,16,26,38.095238095238095,52,5,10,8,2,2,57,Schalke 04,28,Germany - 1. Bundesliga
186,Johannes van den Bergh,98,69.0,29,70.40816326530613,9,6,3,66.66666666666666,63,55,8,87.3015873015873,11,2,9,18.181818181818183,17.081795230420408,8,2,6,25.0,2,1,2,1,0,0,3,Hertha Berlin,13,Germany - 1. Bundesliga
187,John Anthony Brooks,1211,1039.0,172,85.79686209744013,116,59,57,50.86206896551724,640,623,17,97.34375,126,42,84,33.33333333333333,25.008292003704376,0,0,0,0.0,1,1,8,3,1,0,21,Hertha Berlin,22,Germany - 1. Bundesliga
188,Jonas Hector,1853,1469.0,384,79.27684835402052,181,117,64,64.64088397790056,997,926,71,92.87863590772318,226,85,141,37.610619469026545,18.88271781360246,48,22,26,45.83333333333333,49,4,44,31,19,11,53,FC Köln,32,Germany - 1. Bundesliga
189,Jonas Hofmann,252,201.0,51,79.76190476190477,27,21,6,77.77777777777779,187,164,23,87.70053475935828,16,8,8,50.0,15.882496509917143,11,4,7,36.36363636363637,9,3,17,10,11,6,13,Borussia Mönchengladbach,15,Germany - 1. Bundesliga
190,Jonathan Schmid,419,285.0,134,68.01909307875896,44,21,23,47.72727272727273,230,196,34,85.21739130434783,63,18,45,28.57142857142857,17.342583439609545,23,5,18,21.73913043478261,24,0,23,6,13,3,25,Hoffenheim,23,Germany - 1. Bundesliga
191,Jonathan Tah,1194,951.0,243,79.64824120603015,160,90,70,56.25,621,596,25,95.97423510466989,148,59,89,39.86486486486486,22.091745255565023,1,0,1,0.0,4,0,16,8,2,1,26,Bayer Leverkusen,29,Germany - 1. Bundesliga
192,Joo-Ho Park,308,263.0,45,85.3896103896104,37,26,11,70.27027027027027,194,187,7,96.3917525773196,20,6,14,30.0,15.779683380649091,3,2,1,66.66666666666666,2,0,4,3,0,0,10,Borussia Dortmund,6,Germany - 1. Bundesliga
193,Joshua Kimmich,1527,1408.0,119,92.20694171578258,196,156,40,79.59183673469387,1107,1074,33,97.01897018970189,110,71,39,64.54545454545455,18.571775884953244,7,1,6,14.285714285714285,7,2,12,10,4,2,29,Bayern Munich,22,Germany - 1. Bundesliga
194,Josip Drmic,279,188.0,91,67.38351254480287,23,11,12,47.82608695652174,148,117,31,79.05405405405406,12,7,5,58.333333333333336,13.907538709894194,8,1,7,12.5,5,0,22,8,7,4,5,Hamburger SV,19,Germany - 1. Bundesliga
195,Josuha Guilavogui,1449,1273.0,176,87.85369220151829,167,121,46,72.45508982035929,1022,970,52,94.9119373776908,85,51,34,60.0,18.640561829074286,6,2,4,33.33333333333333,18,0,20,12,4,2,30,Wolfsburg,30,Germany - 1. Bundesliga
196,Joël Andre Job Matip,1732,1447.0,285,83.54503464203233,242,144,98,59.50413223140496,1000,936,64,93.60000000000001,182,84,98,46.15384615384615,22.047118529312286,6,2,4,33.33333333333333,8,3,18,13,7,7,25,Schalke 04,34,Germany - 1. Bundesliga
197,Juan Bernat Velasco,948,845.0,103,89.13502109704642,90,73,17,81.11111111111111,673,642,31,95.39375928677563,42,19,23,45.23809523809524,15.724048777353417,18,4,14,22.22222222222222,7,1,27,14,10,4,16,Bayern Munich,16,Germany - 1. Bundesliga
198,Julian Baumgartlinger,1467,1228.0,239,83.70824812542604,185,115,70,62.16216216216216,947,896,51,94.61457233368532,120,68,52,56.666666666666664,17.313031262192148,6,2,4,33.33333333333333,19,1,17,11,5,4,64,FSV Mainz 05,31,Germany - 1. Bundesliga
199,Julian Brandt,735,544.0,191,74.01360544217687,47,30,17,63.829787234042556,473,399,74,84.35517970401692,45,13,32,28.888888888888886,13.99878138945208,26,11,15,42.30769230769231,29,3,56,28,35,15,24,Bayer Leverkusen,29,Germany - 1. Bundesliga
200,Julian Draxler,842,676.0,166,80.28503562945369,101,69,32,68.31683168316832,529,471,58,89.03591682419659,110,58,52,52.72727272727272,19.545699488219572,27,13,14,48.148148148148145,35,5,85,51,54,32,23,Wolfsburg,24,Germany - 1. Bundesliga
201,Julian Korb,759,588.0,171,77.4703557312253,88,61,27,69.31818181818183,445,390,55,87.64044943820225,37,7,30,18.91891891891892,16.002226346889486,15,3,12,20.0,6,1,14,8,11,6,15,Borussia Mönchengladbach,17,Germany - 1. Bundesliga
202,Julian Schieber,31,16.0,15,51.61290322580645,5,1,4,20.0,11,10,1,90.9090909090909,0,0,0,0.0,11.957256440384516,0,0,0,0.0,1,1,2,0,2,0,4,Hertha Berlin,6,Germany - 1. Bundesliga
203,Julian Weigl,2277,2097.0,180,92.09486166007905,282,231,51,81.91489361702128,1758,1697,61,96.5301478953356,108,63,45,58.333333333333336,18.068996680486638,4,4,0,100.0,15,0,25,17,7,3,66,Borussia Dortmund,30,Germany - 1. Bundesliga
204,Jérôme Boateng,1285,1100.0,185,85.60311284046692,226,149,77,65.929203539823,740,717,23,96.89189189189189,189,89,100,47.08994708994709,23.72211117554876,11,4,7,36.36363636363637,9,3,4,4,2,2,5,Bayern Munich,19,Germany - 1. Bundesliga
